,Name,Link
2829,Creating Innovation (Macquarie University),https://coursera.org/learn/creating-innovation
2830,Creating Interactive Learning Videos with Edpuzzle (Coursera Project Network),https://coursera.org/learn/creating-interactive-learning-videos-edpuzzle
2831,Creating Measures and Dimensions Using LookML (Google Cloud),https://coursera.org/learn/googlecloud-creating-measures-and-dimensions-using-lookml-lgmns
2832,Creating Models using Smartpls (Coursera Project Network),https://coursera.org/learn/smartpls-advanced-regression
2833,Creating Multi Task Models With Keras (Coursera Project Network),https://coursera.org/learn/multi-task-models-keras
2834,Creating New BigQuery Datasets and Visualizing Insights (Google Cloud),https://coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights
2835,Creating New BigQuery Datasets and Visualizing Insights 日本語版 (Google Cloud),https://coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights-jp
2836,Creating PDFs with Go and Cloud Run (Google Cloud),https://coursera.org/learn/googlecloud-creating-pdfs-with-go-and-cloud-run-vzlun
2837,Creating Permanent Tables and Access-Controlled Views in BigQuery (Google Cloud),https://coursera.org/learn/googlecloud-creating-permanent-tables-and-access-controlled-views-in-bigqu-mxboj
2838,Creating Routing Policies to Handle Traffic with AWS Route53 (Coursera Project Network),https://coursera.org/learn/creating-routing-policies-handle-traffic-aws-route53
2839,Creating Sounds for Electronic Music (Berklee),https://coursera.org/learn/music-synthesizer
2840,Creating Tasks and Goals for a Project in ClickUp (Coursera Project Network),https://coursera.org/learn/creating-tasks-goals-project-clickup
2841,Creating Tile-based Dashboard Alerts in Looker (Google Cloud),https://coursera.org/learn/googlecloud-creating-tile-based-dashboard-alerts-in-looker-junn6
2842,Creating Toolpaths for a CNC Lathe (Autodesk),https://coursera.org/learn/cnc-toolpaths-cnc-lathe
2843,"Creating Trust & Support (Automatic Data Processing, Inc. (ADP))",https://coursera.org/learn/leading-standout-teams-course-5
2844,Creating Your Resume in Canva (Coursera Project Network),https://coursera.org/learn/creating-your-resume-in-canva
2845,Creating a Budget in Libre Calc (Coursera Project Network),https://coursera.org/learn/creating-budget-libre-calc
2846,Creating a Budget in Libre Calc for a Small Business (Coursera Project Network),https://coursera.org/learn/creating-budget-libre-calc-small-business
2847,Creating a Budget with Microsoft Excel (Coursera Project Network),https://coursera.org/learn/creating-budget-microsoft-excel
2848,Creating a Color Game in Python Using Tkinter GUI (Coursera Project Network),https://coursera.org/learn/color-game
2849,Creating a Competitive Advantage with Value Chain Analysis (Coursera Project Network),https://coursera.org/learn/creating-a-competitive-advantage-with-value-chain-analysis
2850,Creating a DAO website with HOTGLUE (Coursera Project Network),https://coursera.org/learn/hotglue
2851,Creating a Data Transformation Pipeline with Cloud Dataprep (Google Cloud),https://coursera.org/learn/googlecloud-creating-a-data-transformation-pipeline-with-cloud-dataprep-dymxo
2852,Creating a Data Warehouse Through Joins and Unions (Google Cloud),https://coursera.org/learn/googlecloud-creating-a-data-warehouse-through-joins-and-unions-z45uo
2853,Creating a De-identified Copy of Data in Cloud Storage (Google Cloud),https://coursera.org/learn/googlecloud-creating-a-de-identified-copy-of-data-in-cloud-storage-rtltn
2854,Creating a Free Business Page with Blogger (Coursera Project Network),https://coursera.org/learn/free-blogger-business-page
2855,Creating a Gmail Add-on (Google Cloud),https://coursera.org/learn/googlecloud-creating-a-gmail-add-on-demd6
2856,Creating a Looker Modeled Query and Working with Quick Start (Google Cloud),https://coursera.org/learn/googlecloud-creating-a-looker-modeled-query-and-working-with-quick-start-ehagk
2857,Creating a Marketing Presentation with Prezi (Coursera Project Network),https://coursera.org/learn/creating-marketing-presentation-prezi
2858,Creating a Multi Page App using HTML & CSS (Coursera Project Network),https://coursera.org/learn/creating-a-multi-page-app-using-html-and-css
2859,Creating a Persistent Disk (Google Cloud),https://coursera.org/learn/googlecloud-creating-a-persistent-disk-atchf
2860,Creating a Personal Site with Gatsby (Coursera Project Network),https://coursera.org/learn/creating-personal-site-gatsby
2861,Creating a Portfolio (Indian School of Business),https://coursera.org/learn/investment-portfolio
2862,Creating a Portfolio Using Weebly (Coursera Project Network),https://coursera.org/learn/creating-portfolio-using-weebly
2863,Creating a Product-Market Fit with Value Proposition Canvas (Coursera Project Network),https://coursera.org/learn/creating-a-product-market-fit-with-value-proposition-canvas
2864,Creating a Real-time Data Pipeline using Eventarc and MongoDB Atlas (Google Cloud),https://coursera.org/learn/googlecloud-creating-a-real-time-data-pipeline-using-eventarc-and-mongodb-fttqp
2865,"Creating a Rock, Paper, Scissors Game in Python (Coursera Project Network)",https://coursera.org/learn/rock-paper-scissors
2866,Creating a Social Business (Yunus Social Business Fund Bengaluru),https://coursera.org/learn/social-business
2867,Creating a Streaming Data Pipeline With Apache Kafka (Google Cloud),https://coursera.org/learn/googlecloud-creating-a-streaming-data-pipeline-with-apache-kafka-totbh
2868,Creating a Student Profile in Google Docs (Coursera Project Network),https://coursera.org/learn/student-profile-google-docs
2869,Creating a Supermarket App Using Python (Coursera Project Network),https://coursera.org/learn/supermarket-system-python
2870,Creating a Team Culture of Continuous Learning (University of Pennsylvania),https://coursera.org/learn/continuous-learning-culture
2871,Creating a Technology Startup Company (University of Colorado Boulder),https://coursera.org/learn/creating-a-technology-startup-company
2872,Creating a Token Board with Microsoft PowerPoint (Coursera Project Network),https://coursera.org/learn/creating-a-token-board-with-microsoft-powerpoint
2873,Creating a Virtual Bookstore using Java Basics (Coursera Project Network),https://coursera.org/learn/virtual-book-store-using-java-basics
2874,Creating a Virtual Machine (Google Cloud),https://coursera.org/learn/googlecloud-creating-a-virtual-machine-qxwt4
2875,Creating a Visual Tasks Guide with Microsoft PowerPoint (Coursera Project Network),https://coursera.org/learn/creating-a-visual-tasks-guide-with-microsoft-powerpoint
2876,Creating a Word Jumble Game in Python Using Tkinter GUI (Coursera Project Network),https://coursera.org/learn/tkinter-word-jumble
2877,Creating a Wordcloud using NLP and TF-IDF in Python (Coursera Project Network),https://coursera.org/learn/wordcloud-nlp-tfidf-python
2878,Creating a simple Calculator in Android using Java (Coursera Project Network),https://coursera.org/learn/simple-android-calculator
2879,Creating a virtual book store using java GUI (Coursera Project Network),https://coursera.org/learn/creating-a-virtual-book-store-using-java-gui
2880,Creating an AWS EC2 Autoscaling Group using Load Balancer (Coursera Project Network),https://coursera.org/learn/create-aws-ec2-autoscaling-group-load-balancer
2881,"Creating an Engaging Candidate Experience (Automatic Data Processing, Inc. (ADP))",https://coursera.org/learn/creating-an-engaging-candidate-experience
2882,Creating an Interactive Graph with Tableau Public (Coursera Project Network),https://coursera.org/learn/tableau-public-interactive-graph
2883,Creating an Interactive KPI Management Dashboard in Tableau (Coursera Project Network),https://coursera.org/learn/interactive-kpi-tableau-dashboard
2884,Creating an Interactive Syllabus using Microsoft Word (Coursera Project Network),https://coursera.org/learn/interactive-syllabus-microsoft-word
2885,Creating and Alerting on Logs-based Metrics (Google Cloud),https://coursera.org/learn/googlecloud-creating-and-alerting-on-logs-based-metrics-sbaew
2886,"Creating and Developing a Tech Startup (École Polytechnique, HEC Paris)",https://coursera.org/learn/tech-startup
2887,Creating and Managing Teams Sites and Channels (Coursera Project Network),https://coursera.org/learn/creating-and-managing-teams-sites-and-channels
2888,Creating and Utilizing a Branded Email Template in Mailchimp (Coursera Project Network),https://coursera.org/learn/creating-utilizing-branded-email-template-mailchimp
2889,Creating dynamic SQL derived tables with LookML and Liquid (Google Cloud),https://coursera.org/learn/googlecloud-creating-dynamic-sql-derived-tables-with-lookml-and-liquid-dcbpp
2890,"Creative Artifacts (Parsons School of Design, The New School)",https://coursera.org/learn/creative-artifacts
2891,"Creative Design, Prototyping, and Testing (University of Maryland, College Park)",https://coursera.org/learn/creative-design-prototyping-testing
2892,Creative Designing in Power BI (Microsoft),https://coursera.org/learn/creative-designing-in-power-bi
2893,Creative Problem Solving (University of Minnesota),https://coursera.org/learn/creative-problem-solving
2894,"Creative Programming for Digital Media & Mobile Apps (University of London, Goldsmiths, University of London)",https://coursera.org/learn/digitalmedia
2895,Creative Thinking (Arizona State University),https://coursera.org/learn/creativethinking
2896,Creative Thinking and Innovation (The University of Sydney),https://coursera.org/learn/creative-thinking-and-innovation
2897,Creative Thinking: Techniques and Tools for Success (Imperial College London),https://coursera.org/learn/creative-thinking-techniques-and-tools-for-success
2898,Creative Writing: The Craft of Character (Wesleyan University),https://coursera.org/learn/craft-of-character
2899,Creative Writing: The Craft of Plot (Wesleyan University),https://coursera.org/learn/craft-of-plot
2900,Creative Writing: The Craft of Setting and Description (Wesleyan University),https://coursera.org/learn/craft-of-setting-and-description
2901,Creative Writing: The Craft of Style (Wesleyan University),https://coursera.org/learn/craft-of-style
2902,Creatividad computacional (Universidad Nacional Autónoma de México),https://coursera.org/learn/creatividad-computacional
2903,Creatividad en la bandeja de entrada: marketing por correo electrónico (Google),https://coursera.org/learn/creatividad-en-la-bandeja-de-entrada-marketing-por-correo-electronico
2904,"Creatividad, diseño e innovación: Técnicas y herramientas - Proyecto Final (Arizona State University, Universidad Nacional Autónoma de México)",https://coursera.org/learn/creatividad-proyecto-final
2905,Creativity And Entrepreneurship (Berklee),https://coursera.org/learn/creativity-entrepreneurship
2906,Creativity Toolkit I: Changing Perspectives (University of Illinois at Urbana-Champaign),https://coursera.org/learn/creativity-toolkit-1
2907,Creativity Toolkit II: Creative Collaboration (University of Illinois at Urbana-Champaign),https://coursera.org/learn/creativity-toolkit-2
2908,"Creativity, Innovation and Transformation (The Pennsylvania State University)",https://coursera.org/learn/creativity-innovation
2909,Credenciales Alternativas: el futuro de las certificaciones (Tecnológico de Monterrey),https://coursera.org/learn/credenciales-alternativas
2910,"Credential Access, discovery, lateral movement & collection (Infosec)",https://coursera.org/learn/credential-access-discovery-lateral-movement--collection
2911,Credit Risk Management: Frameworks and Strategies (New York Institute of Finance),https://coursera.org/learn/credit-risk-management
2912,Cree Increíbles Diseños de Mercadeo usando Canva (Coursera Project Network),https://coursera.org/learn/cree-increibles-disenos-de-mercadeo-usando-canva
2913,Creá tu primer UI Kit en Figma (Coursera Project Network),https://coursera.org/learn/crea-tu-primer-ui-kit
2914,Criar designs e protótipos de alta fidelidade no Figma (Google),https://coursera.org/learn/criar-designs-e-prototipos-de-alta-fidelidade-no-figma
2915,Criar wireframes e protótipos de baixa fidelidade (Google),https://coursera.org/learn/criar-wireframes-e-prototipos-de-baixa-fidelidade
2916,Criatividade e Inovação Organizacional (Fundação Instituto de Administração),https://coursera.org/learn/criatividade-e-inovacao-organizacional
2917,Criação de Startups: Como desenvolver negócios inovadores (Universidade de São Paulo),https://coursera.org/learn/criacao-startups
2918,Crie artes para redes sociais usando Canva (Coursera Project Network),https://coursera.org/learn/crie-artes-para-redes-sociais-usando-canva
2919,Crie designs e protótipos de alta fidelidade com Figma (Coursera Project Network),https://coursera.org/learn/crie-designs-e-prottipos-de-alta-fidelidade-com-figma
2920,Crie seu primeiro funil de conversão e CRM com Hubspot (Coursera Project Network),https://coursera.org/learn/crie-seu-primeiro-funil-de-converso-e-crm-com-hubspot
2921,Crie sua primeira campanha com Facebook Ads Manager (Coursera Project Network),https://coursera.org/learn/crie-sua-primeira-campanha-com-facebook-ads-manager
2922,Crie sua primeira página web em HTML (Coursera Project Network),https://coursera.org/learn/crie-sua-primeira-pagina-web-em-html
2923,Crie sua página pessoal usando React e Github Pages (Coursera Project Network),https://coursera.org/learn/build-your-personal-webpage-pt-br
2924,Crie wireframes digitais de baixa fidelidade com Figma (Coursera Project Network),https://coursera.org/learn/crie-wireframes-digitais-de-baixa-fidelidade-com-figma
2925,Crime Zone Heatmaps with Python and Folium (Coursera Project Network),https://coursera.org/learn/crime-zone-heatmaps-python-folium
2926,Crisis Communications (IESE Business School),https://coursera.org/learn/crisis-communications
2927,Criterios para la Gestión y el Aseguramiento de la Calidad en la Educación Superior (Universidad de Chile),https://coursera.org/learn/calidadeducacionsuperior
2928,Critical Issues in Urban Education (The University of Chicago),https://coursera.org/learn/urban-education
2929,Critical Path Analysis Using Lucidchart (Coursera Project Network),https://coursera.org/learn/critical-path-analysis-using-lucidchart
2930,Critical Perspectives on Management (IE Business School),https://coursera.org/learn/critical-management
2931,Critical Thinking Skills for University Success (The University of Sydney),https://coursera.org/learn/critical-thinking-skills
2932,"Critical Thinking Skills for the Professional (University of California, Davis)",https://coursera.org/learn/critical-thinking-skills-for-professionals
2933,Critical thinking: reasoned decision making (Tecnológico de Monterrey),https://coursera.org/learn/critical-thinking-reasoned-decision-making
2934,Cross Functional Collaboration (Starweaver),https://coursera.org/learn/crossfunctional-collaboration
2935,"Cross-Cultural Communication and Management (University of California, Davis)",https://coursera.org/learn/cross-cultural-communication-management
2936,"Cross-Cultural Virtual Spaces and Teams (University of California, Davis)",https://coursera.org/learn/cross-cultural-virtual-spaces-teams
2937,Cross-border road transport in EU law context (Erasmus University Rotterdam),https://coursera.org/learn/transport-eu-law
2938,Crowdfunding (University of Pennsylvania),https://coursera.org/learn/wharton-crowdfunding
2939,Cryptocurrency and Blockchain: An Introduction to Digital Currencies (University of Pennsylvania),https://coursera.org/learn/wharton-cryptocurrency-blockchain-introduction-digital-currency
2940,Cryptographic Hash and Integrity Protection (University of Colorado System),https://coursera.org/learn/cryptographic-hash-integrity-protection
2941,Cryptography (ISC2),https://coursera.org/learn/cryptography-sscp
2942,"Cryptography (University of Maryland, College Park)",https://coursera.org/learn/cryptography
2943,Cryptography I (Stanford University),https://coursera.org/learn/crypto
2944,Cryptography II (Stanford University),https://coursera.org/learn/crypto2
2945,"Cryptography and Hashing Overview (University of California, Irvine)",https://coursera.org/learn/crypto-hashing
2946,Cryptography and Information Theory (University of Colorado System),https://coursera.org/learn/crypto-info-theory
2947,Crystal Structures and Properties of Metals (Arizona State University),https://coursera.org/learn/crystal-structures-and-properties-of-metals
2948,Création de Designs Marketing avec Canva (Coursera Project Network),https://coursera.org/learn/creation-designs-marketing-avec-canva
2949,Création de Votre Panier E-commerce (Coursera Project Network),https://coursera.org/learn/creation-de-votre-panier-e-commerce
2950,Création de chaînes en Python (Coursera Project Network),https://coursera.org/learn/creation-de-chaines-en-python
2951,Création de designs et de prototypes haute fidélité dans Figma (Google),https://coursera.org/learn/creer-des-conceptions-et-des-prototypes-haute-fidelite-dans-figma
2952,Crédito y cobranza (Universidad Nacional Autónoma de México),https://coursera.org/learn/credito
2953,Créer Une App. À L’aide Des fonctionnalités OOP en Java (Coursera Project Network),https://coursera.org/learn/java-oop-supermarket-french
2954,Créer des Newsletters professionnelles avec Canva (Coursera Project Network),https://coursera.org/learn/creer-newsletters-professionnelles-canva
2955,Créer des cartes sur Trello (Coursera Project Network),https://coursera.org/learn/creer-cartes-trello
2956,Créer des connexions sécurisées avec Tor pour l'anonymat (Coursera Project Network),https://coursera.org/learn/creer-connexion-securisee-tor-anonymat-vie-privee-internet
2957,Créer des diagrammes de Buyer Persona avec Creately (Coursera Project Network),https://coursera.org/learn/creer-diagrammes-buyer-persona-creately
2958,Créer des diagrammes stratégiques d'entreprise avec Creately (Coursera Project Network),https://coursera.org/learn/creer-diagrammes-strategiques-entreprise-creately
2959,Créer des groupes sur Facebook (Coursera Project Network),https://coursera.org/learn/creer-groupes-facebook
2960,Créer des infographies attrayantes avec Creately (Coursera Project Network),https://coursera.org/learn/creer-infographies-attrayantes-creately
2961,Créer des infographies avec Prezi (Coursera Project Network),https://coursera.org/learn/creer-des-infographies-avec-prezi
2962,Créer des maquettes professionnelles avec Moqups (Coursera Project Network),https://coursera.org/learn/creer-maquettes-professionnelles-moqups
2963,Créer des sites web avec HTML (Coursera Project Network),https://coursera.org/learn/sites-web-avec-html
2964,Créer des videos de sites web avec Canva (Coursera Project Network),https://coursera.org/learn/creer-videos-sites-web-canva
2965,Créer des visuels Facebook avec PicMonkey pour entreprises (Coursera Project Network),https://coursera.org/learn/creer-visuels-facebook-picmonkey-entreprises
2966,Créer des visuels Instagram pour entreprises avec PicMonkey (Coursera Project Network),https://coursera.org/learn/creer-visuels-instagram-entreprises-picmonkey
2967,Créer des visuels Twitter  pour entreprises avec PicMonkey (Coursera Project Network),https://coursera.org/learn/creer-visuels-twitter-entreprises-picmonkey
2968,Créer des visuels pour une boutique Facebook avec Canva (Coursera Project Network),https://coursera.org/learn/creer-visuels-boutique-facebook-canva
2969,Créer du contenu de développement durable avec Canva (Coursera Project Network),https://coursera.org/learn/creer-contenu-developpement-durable-canva
2970,Créer du contenu de sensibilisation pour Instagram sur Canva (Coursera Project Network),https://coursera.org/learn/creer-contenu-sensibilisation-instagram-canva
2971,Créer du contenu de sensibilisation pour Twitter avec Canva (Coursera Project Network),https://coursera.org/learn/creer-contenu-sensibilisation-twitter-canva
2972,Créer du contenu de sensibilisation à une cause sur Canva (Coursera Project Network),https://coursera.org/learn/creer-contenu-sensibilisation-cause-canva
2973,Créer du contenu marketing pour LinkedIn avec Visme (Coursera Project Network),https://coursera.org/learn/creer-contenu-marketing-linkedin-avec-visme
2974,Créer du contenu pour Youtube avec Canva (Coursera Project Network),https://coursera.org/learn/creer-contenu-youtube-canva
2975,Créer du contenu pour les réseaux sociaux avec PicMonkey (Coursera Project Network),https://coursera.org/learn/creer-contenu-reseaux-sociaux-picmonkey
2976,Créer du contenu pour les réseaux sociaux avec Piktochart (Coursera Project Network),https://coursera.org/learn/creer-contenu-reseaux-sociaux-piktochart
2977,Créer du contenu pour les réseaux sociaux avec Prezi (Coursera Project Network),https://coursera.org/learn/creer-contenu-reseaux-sociaux-avec-prezi
2978,"Créer et développer une startup technologique (École Polytechnique, HEC Paris)",https://coursera.org/learn/startup-technologique
2979,Créer et gérer des clusters Kubernetes avec Rancher (Coursera Project Network),https://coursera.org/learn/creer-gerer-manipuler-clusters-kubernetes-avec-rancher
2980,Créer et gérer des réseaux Docker sous Linux. (Coursera Project Network),https://coursera.org/learn/creer-gerer-reseaux-docker-network-linux
2981,Créer et manipuler un cluster Kubernetes avec Minikube (Coursera Project Network),https://coursera.org/learn/creer-manipuler-cluster-kubernetes-minikube
2982,Créer un Business Model Canva avec Mural (Coursera Project Network),https://coursera.org/learn/creer-un-business-model-canva-avec-mural
2983,Créer un Business Model Canvas avec Miro (Coursera Project Network),https://coursera.org/learn/creer-business-model-canvas-miro
2984,Créer un Groupe Auto Scaling Amazon EC2 avec Load Balancer (Coursera Project Network),https://coursera.org/learn/creer-un-groupe-auto-scaling-ec2-dans-la-console-amazon-aws
2985,Créer un Moodboard pour votre marque avec Canva (Coursera Project Network),https://coursera.org/learn/creer-moodboard-marque-avec-canva
2986,Créer un Reverse Proxy pour conteneurs Docker avec Traefik (Coursera Project Network),https://coursera.org/learn/creer-reverse-proxy-docker-traefik
2987,Créer un Service Mesh avec ISTIO (Coursera Project Network),https://coursera.org/learn/initiation-istio-creer-service-mesh
2988,Créer un Storyboard avec Canva (Coursera Project Network),https://coursera.org/learn/creer-storyboard-canva
2989,Créer un calendrier de contenu pour tweeter en continuité (Coursera Project Network),https://coursera.org/learn/creer-un-calendrier-de-contenu-pour-tweeter-en-continuite
2990,Créer un compte de gestionnaire d'entreprise Facebook (Coursera Project Network),https://coursera.org/learn/creer-un-compte-de-gestionnaire-d-entreprise-facebook
2991,Créer un diagramme de Brainstorming avec Creately (Coursera Project Network),https://coursera.org/learn/creer-diagramme-brainstorming-creately
2992,Créer un diagramme d’affinité avec Creately (Coursera Project Network),https://coursera.org/learn/creer-diagramme-affinite-creately
2993,Créer un ingress controller dans Kubernetes avec Traefik (Coursera Project Network),https://coursera.org/learn/traefik-ingress-controller-kubernetes
2994,Créer un logo professionnel avec Canva (Coursera Project Network),https://coursera.org/learn/creer-logo-professionnel-canva
2995,Créer un pitch deck pour votre projet avec Canva (Coursera Project Network),https://coursera.org/learn/creer-pitch-deck-pour-votre-projet-avec-canva
2996,Créer un profil d'entreprise sur Twitter (Coursera Project Network),https://coursera.org/learn/crer-un-profil-dentreprise-sur-twitter
2997,Créer un site Web gratuit avec WordPress (Coursera Project Network),https://coursera.org/learn/creer-site-web-gratuit-wordpress
2998,Créer un site web Wordpress avec Amazon Lightsail (Coursera Project Network),https://coursera.org/learn/creer-un-site-web-wordpress-amazon-aws-lightsail
2999,Créer un site web professionnel avec Canva (Coursera Project Network),https://coursera.org/learn/creer-site-web-professionnel-canva
3000,Créer un tableau de bord d'analyse marketing à l'aide de Hubspot (Coursera Project Network),https://coursera.org/learn/creer-un-tableau-de-bord-d-analyse-marketing-a-l-aide-de-hubspot
3001,Créer une Fonction Personnalisée en JS et Google App Script (Coursera Project Network),https://coursera.org/learn/envoyer-des-email-personnalis-avec-google
3002,Créer une carte d'empathie dans Miro (Coursera Project Network),https://coursera.org/learn/creer-une-carte-d-empathie-dans-miro
3003,Créer une carte de parcours utilisateur dans Miro (Coursera Project Network),https://coursera.org/learn/creer-une-carte-de-parcours-utilisateur-dans-miro
3004,Créer une carte de visite professionnelle avec Canva (Coursera Project Network),https://coursera.org/learn/creer-carte-visite-professionnelle-canva
3005,Créer une connexion sécurisée avec Tor (Coursera Project Network),https://coursera.org/learn/creer-une-connexion-securisee-avec-tor
3006,Créer une enquête de satisfaction client avec Typeform (Coursera Project Network),https://coursera.org/learn/creer-enquete-satisfaction-client-typeform
3007,Créer une enquête de satisfaction clients (Coursera Project Network),https://coursera.org/learn/creer-enquete-satisfaction-clients
3008,Créer une instance Amazon EC2 dans la console AWS (Coursera Project Network),https://coursera.org/learn/creer-une-instance-amazon-ec2-dans-la-console-aws
3009,Créer une page de collecte de fonds sur Chuffed (Coursera Project Network),https://coursera.org/learn/creer-page-collecte-fonds-chuffed
3010,Créer une page de collecte de fonds sur KissKissBankBank (Coursera Project Network),https://coursera.org/learn/creer-page-collecte-fonds-kisskissbankbank
3011,Créer une présentation animée avec Powtoon (Coursera Project Network),https://coursera.org/learn/creer-presentation-animee-powtoon
3012,Créer une présentation de marché cible avec Canva (Coursera Project Network),https://coursera.org/learn/creer-presentation-marche-cible-canva
3013,Créer une présentation d’entreprise avec Piktochart (Coursera Project Network),https://coursera.org/learn/creer-presentation-entreprise-avec-piktochart
3014,Créer une présentation d’entreprise sur Microsoft Powerpoint (Coursera Project Network),https://coursera.org/learn/creer-presentation-entreprise-microsoft-powerpoint
3015,Créer une présentation professionnelle avec Prezi (Coursera Project Network),https://coursera.org/learn/creer-presentation-professionnelle-avec-prezi
3016,Créer une présentation éducative avec Microsoft Powerpoint (Coursera Project Network),https://coursera.org/learn/creer-presentation-educative-microsoft-powerpoint
3017,Créer une publicité Facebook à partir de votre page (Coursera Project Network),https://coursera.org/learn/creer-une-publicite-facebook-a-partir-de-votre-page
3018,Créer une scénarimage avec Storyboarder (Coursera Project Network),https://coursera.org/learn/creer-une-scenarimage-avec-storyboarder
3019,Créez des infographies avec Piktochart (Coursera Project Network),https://coursera.org/learn/creez-infographies-avec-piktochart
3020,Créez du contenu de sensibilisation sur Facebook avec Canva (Coursera Project Network),https://coursera.org/learn/creez-contenu-sensibilisation-facebook-canva
3021,Créez une publicité ciblée avec facebook audience insights (Coursera Project Network),https://coursera.org/learn/creez-une-publicite-ciblee-avec-facebook-audience-insights
3022,"Créér une plateforme d'aprentissage avec SQL, C# et ASP.net (Coursera Project Network)",https://coursera.org/learn/creer-une-plateforme-daprentissage
3023,Cuidado de heridas en el ámbito hospitalario (Universidad Nacional Autónoma de México),https://coursera.org/learn/cuidado-heridas
3024,Cuidados y procedimientos generales en la atención del recién nacido (Universidad de Chile),https://coursera.org/learn/cuidados-del-recien-nacido
3025,Cuidando a la persona en situación crítica de salud en UCI (Universidad Nacional de Colombia),https://coursera.org/learn/cuidando-en-uci
3026,Culminating Project in Health Informatics (Johns Hopkins University),https://coursera.org/learn/culminating-project-course-in-health-informatics
3027,Cultura Maya en Yucatán (Universidades Anáhuac),https://coursera.org/learn/cultura-maya-en-yucatan
3028,Cultura e Consumo no Marketing Digital (Fundação Instituto de Administração),https://coursera.org/learn/cultura-e-consumo-no-marketing-digital
3029,Cultural Competence - Aboriginal Sydney (The University of Sydney),https://coursera.org/learn/cultural-competence-aboriginal-sydney
3030,Cultural impact of housing displacement gentrification (University of Glasgow ),https://coursera.org/learn/cultural-impact-of-housing-displacement-gentrification
3031,Cultural intelligence: Become a global citizen (Macquarie University),https://coursera.org/learn/cultural-intelligence
3032,Culture-Driven Team Building Capstone (University of Pennsylvania),https://coursera.org/learn/team-building-capstone
3033,Cultures et pédagogies (University of Geneva),https://coursera.org/learn/cultures-pedagogies
3034,Curanderismo: Global & Cultural Influences of Traditional Healing (University of New Mexico),https://coursera.org/learn/curanderismo-global-traditional-healing
3035,Curanderismo: Traditional Healing Using Plants (University of New Mexico),https://coursera.org/learn/curanderismo-plants
3036,Curanderismo: Traditional Healing of the Body (University of New Mexico),https://coursera.org/learn/curanderismo-traditional-healing-body
3037,"Curanderismo: Traditional Healing of the Mind, Energy & Spirit (University of New Mexico)",https://coursera.org/learn/curanderismo-traditional-healing
3038,Curanderismo:Influencias Globales de la Medicina Tradicional (University of New Mexico),https://coursera.org/learn/curanderismo-influencias-globales
3039,Curiosity: A Necessary Ingredient for Successful Innovation (Arizona State University),https://coursera.org/learn/curiosity-a-necessary-ingredient-for-successful-innovation
3040,Current Gen 3D Game Prop Production (Michigan State University),https://coursera.org/learn/3d-game-prop-production
3041,Current-Mode Control (University of Colorado Boulder),https://coursera.org/learn/current-modecontrol
3042,Curso Completo de Data Science (Coursera Project Network),https://coursera.org/learn/curso-completo-data-science
3043,Curso Completo de Deep Learning (Coursera Project Network),https://coursera.org/learn/curso-completo-deep-learning
3044,Curso Completo de Machine Learning en Microsoft Power BI (Coursera Project Network),https://coursera.org/learn/curso-completo-machine-learning-microsoft-powerbi
3045,Curso Completo de Power BI Desktop (Coursera Project Network),https://coursera.org/learn/curso-completo-power-bi
3046,Curso Completo de Power BI Service (Coursera Project Network),https://coursera.org/learn/curso-completo-power-bi-service
3047,Curso con proyecto final: Comienza tu futuro en fintech (University of Cape Town),https://coursera.org/learn/startup-fintech-capstone-es
3048,Curso de Docker con Información Tecnológica (Coursera Project Network),https://coursera.org/learn/curso-de-docker
3049,Curso final de análisis computacional de datos de Google: completa un caso práctico (Google),https://coursera.org/learn/completa-un-caso-practico
3050,Cursos en línea: modelo para armar (Universidad Nacional Autónoma de México),https://coursera.org/learn/enlinea
3051,Custom & Conditional Formatting in Microsoft Excel (Coursera Project Network),https://coursera.org/learn/custom-and-conditional-formatting-in-microsoft-excel
3052,Custom Attribution Modeling with Google Analytics (Coursera Project Network),https://coursera.org/learn/custom-attribution-modeling-with-google-analytics
3053,"Custom Models, Layers, and Loss Functions with TensorFlow (DeepLearning.AI)",https://coursera.org/learn/custom-models-layers-loss-functions-with-tensorflow
3054,Custom Prediction Routine on Google AI Platform (Coursera Project Network),https://coursera.org/learn/custom-prediction-routine-google-ai-platform
3055,Custom Reports in Google Analytics (Coursera Project Network),https://coursera.org/learn/custom-reports-in-google-analytics
3056,Custom and Distributed Training with TensorFlow (DeepLearning.AI),https://coursera.org/learn/custom-distributed-training-with-tensorflow
3057,Customer Analytics (University of Pennsylvania),https://coursera.org/learn/wharton-customer-analytics
3058,Customer Centric Innovation (University of Illinois at Urbana-Champaign),https://coursera.org/learn/customer-centric-innovation
3059,Customer Centricity as Competitive Advantage - Jagdish Sheth (University System of Georgia),https://coursera.org/learn/customercentricity
3060,Customer Insights: New Product Development Orientation (University of Illinois at Urbana-Champaign),https://coursera.org/learn/customer-insights-orientation
3061,Customer Insights: Quantitative Techniques (University of Illinois at Urbana-Champaign),https://coursera.org/learn/quantitative-customer-insights
3062,Customer Journey Maps with IoT Touchpoints in Miro (Coursera Project Network),https://coursera.org/learn/customer-journey-maps-iot-miro
3063,Customer Relationship Management (Starweaver),https://coursera.org/learn/customer-relationship-management
